pdname(ID),brand,SSD.cp,HDD.cp,RAM.cp,CPU.brand,CPU.bench,core num,screen size,resolution,DDR,SSD.kind,GPU.brand,GPU.brand,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price
레노버 YOGA BOOK C930 ZA3T0037KR,12,256,0,4,1,6783,2,10.9,2,2,2,0,738,0,0,1,0,0.78,9.9,1,36,3,1451000
레노버 LEGION Y740-15ICHg 2060 W10,12,256,1024,16,1,12454,6,15.6,1,1,3,2,12907,6,1,3,0,2.2,19.9,0,57,3,1831500
삼성전자 노트북7 spin NT740U5L-Y74S,13,128,512,8,1,8799,2,15.6,1,1,2,2,1362,2,1,3,0,2.27,19.9,1,45,3,2131860
삼성전자 노트북2 NT270E5K-K26W,13,128,0,4,1,2519,2,15.6,0,2,1,0,593,0,1,2,1,2.3,30,1,48,3,764340
한성컴퓨터 X78K BossMonster Lv.78,17,128,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30,1,47,0,1270000
한성컴퓨터 X78K BossMonster Lv.78,17,256,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30,1,47,0,1190000
삼성전자 노트북5 NT500R5H-L35S,13,128,0,4,1,3518,2,15.6,1,2,1,0,593,0,1,2,1,1.9,22.9,1,43,3,840250
한성컴퓨터 TFG156SE,17,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2,23,1,46.74,0,1290000
MSI GP시리즈 GP63 8RE Leopard Pro,9,0,1024,8,1,12454,6,15.6,1,1,0,2,9096,6,1,3,0,2.2,29,1,51,0,1399000
MSI GL시리즈 GL63 8RE-i5,9,128,0,8,1,9496,4,15.6,1,1,2,2,9096,6,1,3,0,2.08,29,1,51,0,1190000
레노버 LEGION Y740-17ICHg 2080 Dark Edition W10,12,512,1024,32,1,12454,6,17.3,1,1,3,2,12977,8,1,3,1,2.8,21.9,0,75,3,3197000
ASUS 비보북 S510UN-BQ114T,3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.7,17.9,1,42,3,1059090
레노버 아이디어패드 530S-14 MIGHTY i5 WIN10,12,256,0,8,1,7677,4,14,1,1,3,2,2204,2,1,2,0,1.53,16.4,1,53.1,3,977890
한성컴퓨터 FH58 BossMonster value8500W,17,256,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,3,1090000
한성컴퓨터 FH58 BossMonster value8500W,17,128,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,3,990000
MSI GP시리즈 GP62M 7REX Leopard,9,0,1024,8,1,9962,4,15.6,1,1,0,2,6030,4,1,3,0,2.2,29,1,41,0,1090000
MSI GS시리즈 GS70-6QE Stealth Black Pro,9,128,1024,8,1,9250,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2149470
MSI GS시리즈 GS70-6QE Stealth Black Pro,9,256,1024,8,1,8776,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2232980
MSI GS시리즈 GS70-6QE Stealth Black Pro,9,512,1024,8,1,8776,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2445750
삼성전자 노트북9 metal NT900X5L-L24W,13,128,0,4,1,2519,2,15,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39,3,899000
한성컴퓨터 FH58 BossMonster value5400,17,256,0,8,1,5200,2,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,0,690000
MSI GL시리즈 GL62M 7REX-i5,9,0,1024,8,1,6783,4,15.6,1,1,0,2,6030,4,1,3,0,2.2,29,1,41,0,997000
주연테크 리오나인 L3SV-15S,15,128,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,0,2.35,29.5,1,47,0,998990
레노버 씽크패드 Helix 20CG0038KR,12,256,0,8,1,2982,2,11.6,1,0,1,0,401,0,1,2,0,0.8,25.4,1,53.1,4,1531320
한성컴퓨터 X58K BossMonster Lv.77,17,256,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,1,2.34,32,1,47,0,1090000
한성컴퓨터 X57K BossMonster Lv.73,17,256,0,8,1,6783,4,15.6,1,1,3,2,4727,4,1,3,0,2.2,32,1,47,0,912680
ASUS 비보북 S15 S530UN-BQ082T,3,256,0,8,1,7677,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18,1,42,3,939000
레노버 아이디어패드 720S-13IKB i7 Platinum Air,12,256,0,8,1,8290,4,13.3,1,1,1,0,1057,0,0,3,0,1.1,13.6,0,53.1,3,1210000
한성컴퓨터 FH58 BossMonster value8100W,17,256,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,3,990000
한성컴퓨터 FH58 BossMonster value8100W,17,128,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,3,821990
한성컴퓨터 FH58 BossMonster value8500,17,256,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,0,990000
ASUS ROG Strix G G531GD-BQ064,3,256,0,8,1,13723,6,15.6,1,1,3,2,4727,4,1,1,0,2.4,25.8,0,48,0,969000
MSI GP시리즈 GP63 Leopard 8RD Ultimate,9,128,1024,8,1,12454,6,15.6,1,1,3,2,6030,4,1,2,1,2.2,29,1,51,0,2490000
MSI GT시리즈 GT75VR 7RE Titan,9,256,1024,16,1,8776,4,17.3,1,1,3,2,11355,8,1,3,0,4.56,58,1,75,3,2790000
ASUS 비보북 S15 S530UN-BQ028T,3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18,1,42,3,1029000
한성컴퓨터 TFG134 83781T,17,128,0,8,1,8290,4,14,1,1,2,0,1057,0,1,3,0,1.39,18.8,1,36,0,990000
MSI GS시리즈 GS63VR 7RF Stealth Pro,9,256,1024,8,1,8776,4,15.6,1,1,3,2,9096,6,1,3,0,1.8,17.7,1,65,0,1997000
ASUS 비보북 S15 S530UN-BQ025T,3,256,0,8,1,7677,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18,1,42,3,1190000
한성컴퓨터 E78X BossMonster Lv.83 MUXED 144,17,256,0,8,1,12454,6,17.3,1,1,3,2,9096,6,1,3,1,2.9,30,1,66,0,1649000
ASUS 비보북 S15 S530UN-BQ005T,3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18,1,42,3,1029000
삼성전자 노트북9 NT930X2K-K85S,13,512,0,8,1,2832,2,12.2,2,2,2,0,401,0,1,2,0,0.95,11.8,1,35,4,1468990
레노버 씽크패드 T580 20L9A001KR,12,256,0,8,1,8290,4,15.6,4,1,3,2,2204,2,1,3,0,1.97,20.2,1,53.1,3,1778080
한성컴퓨터 FH58 BossMonster value8100,17,256,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47,0,870000
MSI GP시리즈 GP62 7QF Leopard Pro,9,0,1024,8,1,8776,4,15.6,1,1,0,2,2356,2,1,3,0,2.4,29,1,41,0,990000
레노버 씽크패드 T480s 20L7S04700,12,256,0,16,1,7677,4,14,2,1,3,0,1057,0,1,3,0,1.32,18.45,1,53.1,3,1829000
MSI GS시리즈 GS73VR 7RF Stealth Pro,9,256,1024,8,1,8776,4,17.3,1,1,3,2,9096,6,1,3,1,2.43,19.6,1,65,0,1997000
레노버 아이디어패드 530S-15IKBR i7 SUPREME WIN10,12,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,2,0,1.7,16.8,1,53.1,3,1136460
ASUS 비보북 S510UA-BQ452,3,256,0,8,1,7677,4,15.6,1,1,1,0,1057,0,1,3,0,1.7,17,1,42,0,939060
한성컴퓨터 XH58 BossMonster Hero Ti8100 120 WIN,17,256,0,8,1,3518,4,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,3,977000
MSI PE70 7RD i7,9,0,1024,8,1,15160,4,17.3,1,1,0,2,4727,4,1,3,0,2.7,32,1,41,0,1190000
한성컴퓨터 E58 BossMonster Lv.80,17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,1,2.39,32,1,62,0,1490000
한성컴퓨터 X78K BossMonster Lv.78 120,17,128,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30,1,47,0,1153200
레노버 씽크패드 X280 20KFA00UKR,12,256,0,8,1,8290,4,12.5,1,1,2,0,1057,0,1,2,0,1.16,17.8,1,53.1,3,1579000
삼성전자 노트북9 Lite NT905S3K-K14W,13,128,0,4,0,2113,4,13.3,1,0,1,1,369,0,1,2,0,1.34,18,1,53.1,3,1200000
한성컴퓨터 TFG134 83581TW,17,256,0,8,1,7677,4,14,1,1,2,0,1057,0,1,3,0,1.39,18.8,1,36,3,950000
MSI GL시리즈 GL63 8RD-i5,9,0,1024,8,1,9496,4,15.6,1,1,0,2,6030,4,1,2,1,2.2,29,1,41,0,1190000
MSI GL시리즈 GL72M 7RDX-i7,9,0,1024,8,1,15160,4,17.3,1,1,0,2,4727,4,1,3,0,2.7,32,1,41,0,1130000
ASUS 비보북 S510UA-BQ495,3,128,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,17.9,1,42,0,790000
MSI GP시리즈 GP62 7RE Leopard WIN10,9,128,0,8,1,15160,4,15.6,1,1,2,2,6030,2,1,3,0,2.4,29,1,41,3,1330000
한성컴퓨터 XH58 BossMonster Hero Ti8400 120,17,256,0,8,1,6783,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,0,1190000
한성컴퓨터 H57 DGA7100,17,0,1024,8,1,3766,2,15.6,1,1,0,0,1122,0,1,3,0,2.23,32,1,48.8,0,670000
주연테크 캐리북 J3R,15,128,50,4,1,1111,2,14,1,2,0,0,601,0,0,3,0,1.35,13.5,1,38,3,460650
ASUS 비보북 S510UA-BQ423,3,256,0,8,1,7677,4,15.6,1,1,1,0,1057,0,1,3,0,1.7,17,1,42,0,939060
MSI GE시리즈 GE63VR 7RF 레이더,9,256,0,8,1,15160,4,15.6,1,1,3,2,11355,8,1,2,1,2.3,27.5,1,51,0,1970000
한성컴퓨터 E78 BossMonster Lv.81W,17,256,0,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,1,2.79,36,1,62,3,1590000
MSI GE시리즈 GE63VR 7RE 레이더,9,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.3,27.5,1,51,0,1630000
한성컴퓨터 H57 DGA7700,17,0,1024,8,1,8799,4,15.6,1,1,0,0,1122,0,1,3,0,2.23,32,1,48.8,0,897000
한성컴퓨터 ES57 BossMonster Ultra,17,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.08,19.8,1,55,0,1590000
한성컴퓨터 XH58 BossMonster Hero Ti8700 120,17,256,0,8,1,15160,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,0,1350000
한성컴퓨터 E78 BossMonster Lv.81,17,256,0,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,1,2.79,36,1,62,0,1490000
MSI GT시리즈 GT72-6QE Dominator Pro G Lite,9,128,1024,8,1,15160,4,17.3,1,1,2,2,5952,4,1,3,0,3.85,55,1,53.1,0,1795000
한성컴퓨터 XH58 BossMonster Hero Ti5400 120,17,256,0,8,1,5200,2,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,0,990000
한성컴퓨터 XH58 BossMonster Hero Ti8100 120,17,256,0,8,1,3518,4,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,0,1090000
MSI GP시리즈 GP63 Leopard 8RE Optane,9,16,1024,8,1,12454,6,15.6,1,1,4,2,9096,6,1,3,0,2.2,29,1,51,3,1690000
한성컴퓨터 ES58 BossMonster ULTRA6144W,17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,2,1,2.14,19.8,1,55,3,1790000
한성컴퓨터 X58K BossMonster Lv.77 120,17,128,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,1,2.34,32,1,47,0,1190000
한성컴퓨터 XH58 BossMonster Hero Ti5400 120 WIN,17,256,0,8,1,5200,2,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,3,1090000
한성컴퓨터 ES57 BossMonster Ultra WIN,17,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.08,19.8,1,55,3,1699000
MSI GS시리즈 GS73VR 7RF Stealth Pro WIN10,9,256,1024,8,1,15160,4,17.3,1,1,2,2,9096,6,1,3,1,2.43,19.6,1,65,3,2095000
한성컴퓨터 XH58 BossMonster Hero Ti8400 120 WIN,17,256,0,8,1,6783,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47,3,1290000
한성컴퓨터 X58K BossMonster Lv.76W,17,256,0,8,1,9496,4,15.6,1,1,2,2,6030,4,1,3,1,2.34,32,1,47,3,1150000
한성컴퓨터 ES58 BossMonster ULTRA6144,17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,2,1,2.14,19.8,1,55,0,1690000
ASUS 비보북 S15 S530FA-BQ428,3,256,0,8,1,5468,2,15.6,1,1,3,0,1057,0,1,3,0,1.8,18,1,42,0,521000
APPLE 맥북에어 2018년형 MRE82KH/A,2,128,0,8,1,5186,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1260000
APPLE 맥북프로 2019년형 MV9A2KH/A,2,512,0,8,1,11015,4,13.3,2,2,1,0,1965,0,0,2,0,1.37,14.9,0,58,1,2103000
LG전자 2019 그램 17ZD990-VX5BK,8,256,0,8,1,7989,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1459000
LG전자 2019 그램 17ZD990-VX5BK,8,512,0,8,1,7989,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1480000
LG전자 2019 그램 17ZD990-VX5BK,8,1024,0,8,1,7989,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1556000
LG전자 2019 그램 17ZD990-VX5BK,8,2048,0,8,1,7989,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1889000
LG전자 울트라기어 GT 15U780-PA76K,8,256,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,3,1166000
LG전자 울트라기어 GT 15U780-PA76K,8,512,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,3,1241000
LG전자 울트라기어 GT 15U780-PA76K,8,1024,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,3,1288000
LG전자 울트라기어 GT 15U780-PA76K,8,256,512,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,3,1265000
LG전자 울트라기어 GT 15U780-PA76K,8,256,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,3,1219000
HP 스펙터 x360 13-ap0085TU,6,512,0,16,1,8942,4,13.3,1,1,3,0,1057,0,1,2,0,1.33,14.7,1,61,3,1598000
삼성전자 노트북5 NT550EBZ-AD1A,13,0,512,4,1,1898,2,15.6,1,1,0,0,717,0,1,2,1,1.95,19.9,0,43,2,367000
삼성전자 노트북5 NT550EBZ-AD1A,13,128,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43,2,376000
삼성전자 노트북5 NT550EBZ-AD1A,13,256,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43,2,427000
삼성전자 노트북5 NT550EBZ-AD1A,13,512,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43,2,455000
삼성전자 노트북5 NT550EBZ-AD1A,13,1024,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43,2,760000
삼성전자 노트북5 NT550EBZ-AD1A,13,2048,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43,2,1115000
HP 250 G7-6HT83PA,6,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,2,1,1.78,22.5,0,41,0,598000
LG전자 2019 그램 2in1 14T990-GA50K,8,256,0,8,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1.14,17.9,1,72,3,1488000
APPLE 맥북프로 2019년형 MV992KH/A,2,256,0,8,1,11015,4,13.3,2,2,1,0,1965,0,0,2,0,1.37,14.9,0,58,1,1882000
LG전자 2019 그램 17ZD990-VX7BK,8,256,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1581000
LG전자 2019 그램 17ZD990-VX7BK,8,512,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1605000
LG전자 2019 그램 17ZD990-VX7BK,8,1024,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1685000
LG전자 2019 그램 17ZD990-VX7BK,8,2048,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1985000
LG전자 2019 그램 17ZD990-VX7BK,8,3072,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,2458000
LG전자 2019 그램 17ZD990-VX7BK,8,384,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1697000
LG전자 2019 그램 17ZD990-VX7BK,8,512,0,8,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,0,1613000
ASUS TUF FX505DU-AL031,3,256,0,8,0,8987,4,15.6,1,1,3,2,11472,6,1,2,1,2.2,26,0,48,0,1075000
ASUS TUF FX505DU-AL031,3,256,0,8,0,8987,4,15.6,1,1,3,2,11472,6,1,2,1,2.2,26,0,48,0,984830
APPLE 맥북프로 2017년형 MPXT2KH/A,2,256,0,8,1,5865,2,13.3,2,2,1,0,1406,0,0,2,0,1.37,14.9,0,53.1,1,1518000
삼성전자 2019 노트북9 Always NT950XBV-G58A WIN10,13,256,0,8,1,7989,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,1297000
삼성전자 2019 노트북9 Always NT950XBV-G58A WIN10,13,512,0,8,1,7989,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,1583000
삼성전자 2019 노트북9 Always NT950XBV-G58A WIN10,13,1024,0,8,1,7989,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,1728000
삼성전자 2019 노트북9 Always NT950XBV-G58A WIN10,13,2048,0,8,1,7989,4,15,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75,3,2273000
LG전자 2019 그램 14Z990-GA36K,8,128,0,8,1,5468,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1120000
LG전자 2019 그램 14Z990-GA36K,8,256,0,8,1,5468,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1157000
LG전자 2019 그램 14Z990-GA36K,8,512,0,8,1,5468,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1216000
LG전자 2019 그램 14Z990-GA36K,8,1024,0,8,1,5468,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1260000
LG전자 2019 그램 14Z990-GA36K,8,2048,0,8,1,5468,2,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1541000
LG전자 울트라기어 GT 15UD780-PX70K,8,256,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1021000
LG전자 울트라기어 GT 15UD780-PX70K,8,512,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1075000
LG전자 울트라기어 GT 15UD780-PX70K,8,1024,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1258000
LG전자 울트라기어 GT 15UD780-PX70K,8,256,512,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1157000
LG전자 울트라기어 GT 15UD780-PX70K,8,256,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1109000
LG전자 울트라기어 GT 15UD780-PX70K,8,512,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60,0,1252000
LG전자 2018 그램 13ZD980-GX30K,8,128,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,0,884000
LG전자 2018 그램 13ZD980-GX30K,8,256,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,0,924000
LG전자 2018 그램 13ZD980-GX30K,8,512,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,0,938000
LG전자 2018 그램 13ZD980-GX30K,8,1024,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72,0,1110000
LG전자 2019 울트라PC 15UD490-GX56K,8,256,0,8,0,7353,4,15.6,1,1,2,1,1736,0,0,2,1,1.89,20.9,1,53.1,0,632000
ASUS 젠북 UX310UF-FC036T,3,256,0,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19,1,48,3,829000
ASUS 젠북 UX310UF-FC036T,3,256,512,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19,1,48,3,1030000
ASUS 젠북 UX310UF-FC036T,3,256,1024,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19,1,48,3,950000
APPLE 맥북에어 2018년형 MREE2KH/A,2,128,0,8,1,5865,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1180000
삼성전자 2019 노트북 Pen S NT950SBV-A58A WIN10,13,256,0,8,1,7989,4,15,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54,3,1380000
삼성전자 2019 노트북 Pen S NT950SBV-A58A WIN10,13,512,0,8,1,7989,4,15,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54,3,1425000
삼성전자 2019 노트북 Pen S NT950SBV-A58A WIN10,13,1024,0,8,1,7989,4,15,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54,3,1550000
삼성전자 2019 노트북 Pen S NT950SBV-A58A WIN10,13,2048,0,8,1,7989,4,15,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54,3,2319000
LG전자 2019 울트라PC 15UD590-KX70K,8,256,0,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,0,1018000
ASUS 젠북 14 UX433FN-A6053T,3,256,0,8,1,7989,4,14,1,2,3,2,2204,2,1,3,0,1.19,15.9,1,50,3,1136000
ASUS 젠북 14 UX433FN-A6053T,3,512,0,8,1,7989,4,14,1,2,3,2,2204,2,1,3,0,1.19,15.9,1,50,3,1400000
APPLE 맥북에어 2018년형 MREC2KH/A,2,256,0,8,1,5865,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1400000
ASUS TUF FX705DY-EW007,3,0,1024,8,0,2519,4,17.3,1,1,0,1,3553,4,1,2,1,2.7,27,0,64,0,794000
ASUS TUF FX705DY-EW007,3,128,1024,8,0,2519,4,17.3,1,1,1,1,3553,4,1,2,1,2.7,27,0,64,0,842000
ASUS TUF FX705DY-EW007,3,256,1024,8,0,2519,4,17.3,1,1,1,1,3553,4,1,2,1,2.7,27,0,64,0,877000
DELL G5 15 5587 D627I5587505KR,4,512,1024,16,1,12454,6,15.6,4,1,2,2,9096,6,1,3,0,2.65,24.95,1,56,3,1778000
DELL G5 15 5587 D627I5587505KR,4,1024,1024,32,1,12454,6,15.6,4,1,2,2,9096,6,1,3,0,2.65,24.95,1,56,3,2310000
삼성전자 2019 노트북9 Always NT930XBE-K58,13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,3,1316000
삼성전자 2019 노트북9 Always NT930XBE-K58,13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,3,1478000
삼성전자 2019 노트북9 Always NT930XBE-K58,13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,3,1968000
삼성전자 2019 노트북9 Always NT930XBE-K58,13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,3,1469000
LG전자 2019 그램 17Z990-VA50K,8,256,0,8,1,7989,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,1491000
LG전자 2019 그램 15Z990-VA56K,8,512,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1566000
LG전자 2019 그램 15Z990-VA56K,8,1024,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1684000
LG전자 2019 그램 15Z990-VA56K,8,2048,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1737000
LG전자 2019 그램 2in1 14T990-GA70K,8,256,0,8,1,8942,4,14,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72,3,1728000
LG전자 2019 그램 2in1 14T990-GA70K,8,1024,0,8,1,8942,4,14,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72,3,1802000
LG전자 2019 그램 2in1 14T990-GA70K,8,512,0,8,1,8942,4,14,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72,3,1806000
LG전자 2018 울트라PC 15UD780-GX56K,8,256,0,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60,0,834000
LG전자 2018 울트라PC 15UD780-GX56K,8,256,512,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60,0,878000
LG전자 2018 울트라PC 15UD780-GX56K,8,256,1024,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60,0,879000
ASUS 비보북 15 R504ZA-BQ131,3,256,0,8,0,7353,4,15.6,1,1,2,1,1736,0,1,3,0,1.65,18.9,1,42,0,555000
삼성전자 2018 노트북 Pen NT950QAA-X716A,13,256,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,1610000
삼성전자 2018 노트북 Pen NT950QAA-X716A,13,512,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,1625000
삼성전자 2018 노트북 Pen NT950QAA-X716A,13,1024,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,1699000
삼성전자 2018 노트북 Pen NT950QAA-X716A,13,2048,0,16,1,8290,4,15,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54,3,2009000
레노버 씽크패드 E595-S01P,12,128,0,8,0,8148,4,15.6,1,1,3,1,1736,0,1,3,0,2.1,19.95,1,45,0,597000
LG전자 2019 그램 15Z990-HA70K,8,256,0,8,1,8942,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1685000
LG전자 2019 그램 15Z990-HA70K,8,512,0,8,1,8942,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1644000
LG전자 2019 그램 15Z990-HA70K,8,1024,0,8,1,8942,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1756000
ASUS ROG GL504GV-ES119,3,256,0,8,1,12454,6,15.6,1,1,3,2,12907,6,1,3,0,2.4,26.1,1,66,0,1543000
ASUS ROG GL504GV-ES119,3,512,0,8,1,12454,6,15.6,1,1,3,2,12907,6,1,3,0,2.4,26.1,1,66,0,2076000
