brand,SSD.cp,HDD.cp,RAM.cp,CPU.com,CPU.av,core num,screen size,resolution,DDR,SSD.kind,GPU.com,GPU.av,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price,buble
13,512,0,4,1,8455,2,13.3,1,2,2,0,621,0,1,1,0,0.84,13.4,1,30.0,3,1323990,0.0
12,512,0,8,0,7995,4,14.0,1,1,2,1,1669,0,1,2,0,1.67,17.6,1,53.1,3,1336500,0.0
13,128,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,3,0,1.29,14.5,1,39.0,3,1209950,2.0
13,256,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,3,0,1.29,14.5,1,39.0,3,1337990,0.0
13,512,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,3,0,1.29,14.5,1,39.0,3,1438990,0.0
13,128,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,0,962990,1.0
13,256,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,0,1042990,0.0
13,512,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,0,1172990,0.0
13,128,0,8,1,8799,2,15.6,1,0,1,0,593,0,1,2,1,1.9,22.9,1,53.1,0,1118990,0.0
13,256,0,8,1,8799,2,15.6,1,0,1,0,593,0,1,2,1,1.9,22.9,1,53.1,0,1190000,1.0
13,512,0,8,1,8799,2,15.6,1,0,1,0,593,0,1,2,1,1.9,22.9,1,53.1,0,1329990,1.0
13,128,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,977160,2.0
13,256,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1160990,1.0
13,512,0,4,1,7995,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1190000,1.0
13,256,0,8,1,6783,2,13.3,1,2,2,0,930,0,1,1,0,0.84,13.4,1,30.0,0,1190000,1.0
13,512,0,8,1,6783,2,13.3,1,2,2,0,930,0,1,1,0,0.84,13.4,1,30.0,0,1328980,0.0
13,1024,0,8,1,6783,2,13.3,1,2,2,0,930,0,1,1,0,0.84,13.4,1,30.0,0,1498920,0.0
9,128,0,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,0,2.7,33.0,1,51.0,0,1240000,0.0
12,128,0,4,1,3557,2,10.9,2,2,2,0,738,0,0,1,0,0.78,9.9,1,36.0,3,1151000,0.0
9,256,1024,8,1,8799,4,15.6,1,1,3,2,9096,6,1,3,0,1.8,17.7,1,65.0,3,1873000,0.0
12,256,0,8,1,8290,4,14.0,1,1,3,0,1057,0,1,3,0,1.58,19.95,1,53.1,3,1438000,0.0
12,256,1024,16,1,12454,6,17.3,1,1,3,2,12977,8,1,3,1,2.8,21.9,0,75.0,3,2555850,1.0
13,256,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,2,0,1.29,14.5,1,39.0,0,1213990,0.0
13,512,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,2,0,1.29,14.5,1,39.0,0,1175000,0.0
13,1024,0,8,1,3518,2,15.0,1,2,2,0,839,0,1,2,0,1.29,14.5,1,39.0,0,1379320,0.0
9,256,0,8,1,12454,6,17.3,1,1,3,2,9096,6,1,3,0,2.89,30.15,1,51.0,0,1670000,0.0
9,256,1024,8,1,12454,6,17.3,1,1,3,2,9096,6,1,3,0,2.89,30.15,1,51.0,0,1720000,1.0
9,512,1024,8,1,12454,6,17.3,1,1,3,2,9096,6,1,3,0,2.89,30.15,1,51.0,0,1780000,1.0
12,256,0,8,1,7677,4,14.0,1,1,3,0,1057,0,1,3,0,1.58,19.95,1,53.1,3,1430000,0.0
12,0,1024,8,1,12454,6,15.6,1,1,0,2,9096,6,1,2,1,2.3,24.2,0,52.5,0,1260000,0.0
15,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.04,23.0,1,62.3,0,1428990,0.0
3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.7,17.9,1,42.0,0,991630,0.0
13,128,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,976870,2.0
13,256,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1207000,2.0
13,512,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1225000,2.0
12,128,0,8,1,12454,6,15.6,1,1,3,2,6030,4,1,2,1,2.3,24.2,0,52.5,0,1148000,1.0
11,512,0,16,1,12454,6,15.6,1,1,3,2,12977,8,1,3,0,2.1,17.8,0,80.0,3,3890000,0.0
13,128,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1187990,0.0
13,256,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1287990,0.0
13,512,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,3,0,1.29,14.5,1,39.0,3,1321370,0.0
12,512,0,8,0,7353,4,14.0,1,1,2,1,1736,0,1,2,0,1.67,17.6,1,53.1,3,1330000,0.0
13,128,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,3,987790,0.0
13,256,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,3,1081770,1.0
13,512,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,3,1156200,0.0
13,128,512,8,1,3518,2,15.6,1,2,1,0,593,0,1,2,1,2.0,22.9,1,43.0,3,989990,0.0
12,256,0,8,1,7677,4,15.6,4,1,3,2,2204,2,1,3,0,1.97,20.2,1,53.1,3,1425910,2.0
12,512,0,32,1,8290,4,15.6,4,1,2,2,2204,2,1,3,0,1.97,20.2,1,53.1,3,2545210,0.0
3,128,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42.0,3,659000,2.0
9,0,1024,8,1,8799,4,17.3,1,1,0,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2041940,2.0
9,128,1024,8,1,8799,4,17.3,1,1,1,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2149470,2.0
9,256,1024,8,1,8799,4,17.3,1,1,1,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2232980,1.0
9,512,1024,8,1,8799,4,17.3,1,1,1,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2445750,0.0
12,256,0,4,1,6783,2,10.9,2,2,2,0,738,0,0,1,0,0.78,9.9,1,36.0,3,1451000,0.0
12,256,1024,16,1,12454,6,15.6,1,1,3,2,12907,6,1,3,0,2.2,19.9,0,57.0,3,1831500,2.0
13,128,512,8,1,8799,2,15.6,1,1,2,2,1362,2,1,3,0,2.27,19.9,1,45.0,3,2131860,0.0
13,128,0,4,1,2519,2,15.6,0,2,1,0,593,0,1,2,1,2.3,30.0,1,48.0,3,764340,0.0
17,128,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30.0,1,47.0,0,1270000,0.0
17,256,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30.0,1,47.0,0,1190000,1.0
13,128,0,4,1,3518,2,15.6,1,2,1,0,593,0,1,2,1,1.9,22.9,1,43.0,3,840250,0.0
17,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.0,23.0,1,46.74,0,1290000,0.0
9,0,1024,8,1,12454,6,15.6,1,1,0,2,9096,6,1,3,0,2.2,29.0,1,51.0,0,1399000,0.0
9,128,0,8,1,9496,4,15.6,1,1,2,2,9096,6,1,3,0,2.08,29.0,1,51.0,0,1190000,0.0
12,512,1024,32,1,12454,6,17.3,1,1,3,2,12977,8,1,3,1,2.8,21.9,0,75.0,3,3197000,2.0
3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.7,17.9,1,42.0,3,1059090,0.0
12,256,0,8,1,7677,4,14.0,1,1,3,2,2204,2,1,2,0,1.53,16.4,1,53.1,3,977890,2.0
17,256,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,3,1090000,0.0
17,128,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,3,990000,2.0
9,0,1024,8,1,9962,4,15.6,1,1,0,2,6030,4,1,3,0,2.2,29.0,1,41.0,0,1090000,2.0
9,128,1024,8,1,9250,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2149470,1.0
9,256,1024,8,1,8776,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2232980,0.0
9,512,1024,8,1,8776,4,17.3,1,1,2,2,4213,3,1,3,0,2.6,21.8,1,53.1,0,2445750,0.0
13,128,0,4,1,2519,2,15.0,1,2,2,0,621,0,1,2,0,1.29,14.5,1,39.0,3,899000,2.0
17,256,0,8,1,5200,2,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,0,690000,2.0
9,0,1024,8,1,6783,4,15.6,1,1,0,2,6030,4,1,3,0,2.2,29.0,1,41.0,0,997000,0.0
15,128,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,0,2.35,29.5,1,47.0,0,998990,1.0
12,256,0,8,1,2982,2,11.6,1,0,1,0,401,0,1,2,0,0.8,25.4,1,53.1,4,1531320,0.0
17,256,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,1,2.34,32.0,1,47.0,0,1090000,2.0
17,256,0,8,1,6783,4,15.6,1,1,3,2,4727,4,1,3,0,2.2,32.0,1,47.0,0,912680,1.0
3,256,0,8,1,7677,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18.0,1,42.0,3,939000,2.0
12,256,0,8,1,8290,4,13.3,1,1,1,0,1057,0,0,3,0,1.1,13.6,0,53.1,3,1210000,1.0
17,256,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,3,990000,0.0
17,128,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,3,821990,2.0
17,256,0,8,1,6783,6,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,0,990000,1.0
3,256,0,8,1,13723,6,15.6,1,1,3,2,4727,4,1,1,0,2.4,25.8,0,48.0,0,969000,0.0
9,128,1024,8,1,12454,6,15.6,1,1,3,2,6030,4,1,2,1,2.2,29.0,1,51.0,0,2490000,0.0
9,256,1024,16,1,8776,4,17.3,1,1,3,2,11355,8,1,3,0,4.56,58.0,1,75.0,3,2790000,2.0
3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18.0,1,42.0,3,1029000,1.0
17,128,0,8,1,8290,4,14.0,1,1,2,0,1057,0,1,3,0,1.39,18.8,1,36.0,0,990000,0.0
9,256,1024,8,1,8776,4,15.6,1,1,3,2,9096,6,1,3,0,1.8,17.7,1,65.0,0,1997000,0.0
3,256,0,8,1,7677,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18.0,1,42.0,3,1190000,0.0
17,256,0,8,1,12454,6,17.3,1,1,3,2,9096,6,1,3,1,2.9,30.0,1,66.0,0,1649000,0.0
3,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,3,0,1.8,18.0,1,42.0,3,1029000,1.0
13,512,0,8,1,2832,2,12.2,2,2,2,0,401,0,1,2,0,0.95,11.8,1,35.0,4,1468990,0.0
12,256,0,8,1,8290,4,15.6,4,1,3,2,2204,2,1,3,0,1.97,20.2,1,53.1,3,1778080,0.0
17,256,0,8,1,3518,4,15.6,1,1,2,2,2204,2,1,3,0,2.3,30.8,1,47.0,0,870000,0.0
9,0,1024,8,1,8776,4,15.6,1,1,0,2,2356,2,1,3,0,2.4,29.0,1,41.0,0,990000,2.0
12,256,0,16,1,7677,4,14.0,2,1,3,0,1057,0,1,3,0,1.32,18.45,1,53.1,3,1829000,0.0
9,256,1024,8,1,8776,4,17.3,1,1,3,2,9096,6,1,3,1,2.43,19.6,1,65.0,0,1997000,0.0
12,256,0,8,1,8290,4,15.6,1,1,2,2,2204,2,1,2,0,1.7,16.8,1,53.1,3,1136460,0.0
3,256,0,8,1,7677,4,15.6,1,1,1,0,1057,0,1,3,0,1.7,17.0,1,42.0,0,939060,0.0
17,256,0,8,1,3518,4,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,3,977000,1.0
9,0,1024,8,1,15160,4,17.3,1,1,0,2,4727,4,1,3,0,2.7,32.0,1,41.0,0,1190000,1.0
17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,1,2.39,32.0,1,62.0,0,1490000,0.0
17,128,0,8,1,12454,6,17.3,1,1,2,2,6030,4,1,3,1,2.77,30.0,1,47.0,0,1153200,2.0
12,256,0,8,1,8290,4,12.5,1,1,2,0,1057,0,1,2,0,1.16,17.8,1,53.1,3,1579000,0.0
13,128,0,4,0,2113,4,13.3,1,0,1,1,369,0,1,2,0,1.34,18.0,1,53.1,3,1200000,0.0
17,256,0,8,1,7677,4,14.0,1,1,2,0,1057,0,1,3,0,1.39,18.8,1,36.0,3,950000,2.0
9,0,1024,8,1,9496,4,15.6,1,1,0,2,6030,4,1,2,1,2.2,29.0,1,41.0,0,1190000,0.0
9,0,1024,8,1,15160,4,17.3,1,1,0,2,4727,4,1,3,0,2.7,32.0,1,41.0,0,1130000,2.0
3,128,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,17.9,1,42.0,0,790000,0.0
9,128,0,8,1,15160,4,15.6,1,1,2,2,6030,2,1,3,0,2.4,29.0,1,41.0,3,1330000,0.0
17,256,0,8,1,6783,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,0,1190000,0.0
17,0,1024,8,1,3766,2,15.6,1,1,0,0,1122,0,1,3,0,2.23,32.0,1,48.8,0,670000,2.0
15,128,50,4,1,1111,2,14.0,1,2,0,0,601,0,0,3,0,1.35,13.5,1,38.0,3,460650,0.0
3,256,0,8,1,7677,4,15.6,1,1,1,0,1057,0,1,3,0,1.7,17.0,1,42.0,0,939060,0.0
9,256,0,8,1,15160,4,15.6,1,1,3,2,11355,8,1,2,1,2.3,27.5,1,51.0,0,1970000,0.0
17,256,0,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,1,2.79,36.0,1,62.0,3,1590000,0.0
9,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.3,27.5,1,51.0,0,1630000,0.0
17,0,1024,8,1,8799,4,15.6,1,1,0,0,1122,0,1,3,0,2.23,32.0,1,48.8,0,897000,0.0
17,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.08,19.8,1,55.0,0,1590000,0.0
17,256,0,8,1,15160,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,0,1350000,1.0
17,256,0,8,1,12454,6,17.3,1,1,2,2,9096,6,1,3,1,2.79,36.0,1,62.0,0,1490000,0.0
9,128,1024,8,1,15160,4,17.3,1,1,2,2,5952,4,1,3,0,3.85,55.0,1,53.1,0,1795000,0.0
17,256,0,8,1,5200,2,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,0,990000,0.0
17,256,0,8,1,3518,4,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,0,1090000,0.0
9,16,1024,8,1,12454,6,15.6,1,1,4,2,9096,6,1,3,0,2.2,29.0,1,51.0,3,1690000,0.0
17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,2,1,2.14,19.8,1,55.0,3,1790000,0.0
17,128,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,1,2.34,32.0,1,47.0,0,1190000,0.0
17,256,0,8,1,5200,2,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,3,1090000,0.0
17,256,0,8,1,15160,4,15.6,1,1,2,2,9096,6,1,2,1,2.08,19.8,1,55.0,3,1699000,0.0
9,256,1024,8,1,15160,4,17.3,1,1,2,2,9096,6,1,3,1,2.43,19.6,1,65.0,3,2095000,0.0
17,256,0,8,1,6783,6,15.6,1,1,2,2,6030,4,1,3,0,2.34,31.7,1,47.0,3,1290000,0.0
17,256,0,8,1,9496,4,15.6,1,1,2,2,6030,4,1,3,1,2.34,32.0,1,47.0,3,1150000,0.0
17,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,2,1,2.14,19.8,1,55.0,0,1690000,0.0
3,256,0,8,1,5468,2,15.6,1,1,3,0,1057,0,1,3,0,1.8,18.0,1,42.0,0,521000,2.0
2,128,0,8,1,5186,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1260000,0.0
2,512,0,8,1,11015,4,13.3,2,2,1,0,1965,0,0,2,0,1.37,14.9,0,58.0,1,2103000,0.0
8,256,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1459000,1.0
8,512,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1480000,1.0
8,1024,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1556000,1.0
8,2048,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1889000,1.0
8,256,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,3,1166000,2.0
8,512,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,3,1241000,2.0
8,1024,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,3,1288000,2.0
8,256,512,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,3,1265000,1.0
8,256,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,3,1219000,2.0
6,512,0,16,1,8942,4,13.3,1,1,3,0,1057,0,1,2,0,1.33,14.7,1,61.0,3,1598000,1.0
13,0,512,4,1,1898,2,15.6,1,1,0,0,717,0,1,2,1,1.95,19.9,0,43.0,2,367000,2.0
13,128,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43.0,2,376000,1.0
13,256,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43.0,2,427000,2.0
13,512,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43.0,2,455000,2.0
13,1024,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43.0,2,760000,0.0
13,2048,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,1,1.95,19.9,0,43.0,2,1115000,0.0
6,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,2,1,1.78,22.5,0,41.0,0,598000,2.0
8,256,0,8,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.14,17.9,1,72.0,3,1488000,0.0
2,256,0,8,1,11015,4,13.3,2,2,1,0,1965,0,0,2,0,1.37,14.9,0,58.0,1,1882000,0.0
8,256,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1581000,2.0
8,512,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1605000,1.0
8,1024,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1685000,1.0
8,2048,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1985000,2.0
8,3072,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,2458000,1.0
8,384,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1697000,0.0
8,512,0,8,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,0,1613000,1.0
3,256,0,8,0,8987,4,15.6,1,1,3,2,11472,6,1,2,1,2.2,26.0,0,48.0,0,1075000,0.0
3,256,0,8,0,8987,4,15.6,1,1,3,2,11472,6,1,2,1,2.2,26.0,0,48.0,0,984830,2.0
2,256,0,8,1,5865,2,13.3,2,2,1,0,1406,0,0,2,0,1.37,14.9,0,53.1,1,1518000,0.0
13,256,0,8,1,7989,4,15.0,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,1297000,2.0
13,512,0,8,1,7989,4,15.0,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,1583000,1.0
13,1024,0,8,1,7989,4,15.0,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,1728000,2.0
13,2048,0,8,1,7989,4,15.0,1,2,3,2,2204,2,1,3,0,1.29,15.4,1,75.0,3,2273000,0.0
8,128,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1120000,2.0
8,256,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1157000,2.0
8,512,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1216000,2.0
8,1024,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1260000,2.0
8,2048,0,8,1,5468,2,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1541000,2.0
8,256,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1021000,2.0
8,512,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1075000,2.0
8,1024,0,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1258000,2.0
8,256,512,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1157000,0.0
8,256,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1109000,1.0
8,512,1024,8,1,8290,4,15.6,1,1,2,2,4727,4,1,3,0,1.9,19.9,1,60.0,0,1252000,0.0
8,128,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72.0,0,884000,2.0
8,256,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72.0,0,924000,2.0
8,512,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72.0,0,938000,2.0
8,1024,0,8,1,8473,2,13.3,1,1,2,0,1057,0,1,2,0,0.97,15.5,1,72.0,0,1110000,1.0
8,256,0,8,0,7353,4,15.6,1,1,2,1,1736,0,0,2,1,1.89,20.9,1,53.1,0,632000,2.0
3,256,0,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19.0,1,48.0,3,829000,2.0
3,256,512,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19.0,1,48.0,3,1030000,0.0
3,256,1024,8,1,7677,4,13.3,1,1,2,2,1949,2,1,3,0,1.4,19.0,1,48.0,3,950000,1.0
2,128,0,8,1,5865,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1180000,2.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54.0,3,1380000,2.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54.0,3,1425000,2.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54.0,3,1550000,2.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.49,16.9,1,54.0,3,2319000,2.0
8,256,0,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52.0,0,1018000,0.0
3,256,0,8,1,7989,4,14.0,1,2,3,2,2204,2,1,3,0,1.19,15.9,1,50.0,3,1136000,1.0
3,512,0,8,1,7989,4,14.0,1,2,3,2,2204,2,1,3,0,1.19,15.9,1,50.0,3,1400000,0.0
2,256,0,8,1,5865,2,13.3,2,2,1,0,793,0,0,2,0,1.25,15.6,0,53.1,1,1400000,0.0
3,0,1024,8,0,2519,4,17.3,1,1,0,1,3553,4,1,2,1,2.7,27.0,0,64.0,0,794000,2.0
3,128,1024,8,0,2519,4,17.3,1,1,1,1,3553,4,1,2,1,2.7,27.0,0,64.0,0,842000,1.0
3,256,1024,8,0,2519,4,17.3,1,1,1,1,3553,4,1,2,1,2.7,27.0,0,64.0,0,877000,0.0
4,512,1024,16,1,12454,6,15.6,4,1,2,2,9096,6,1,3,0,2.65,24.95,1,56.0,3,1778000,2.0
4,1024,1024,32,1,12454,6,15.6,4,1,2,2,9096,6,1,3,0,2.65,24.95,1,56.0,3,2310000,2.0
13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1316000,0.0
13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1478000,1.0
13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1968000,2.0
13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1469000,0.0
8,256,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,1491000,2.0
8,512,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72.0,3,1566000,0.0
8,1024,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72.0,3,1684000,1.0
8,2048,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72.0,3,1737000,2.0
8,256,0,8,1,8942,4,14.0,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72.0,3,1728000,1.0
8,1024,0,8,1,8942,4,14.0,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72.0,3,1802000,0.0
8,512,0,8,1,8942,4,14.0,1,1,2,0,1057,0,1,2,0,1.14,17.9,0,72.0,3,1806000,0.0
8,256,0,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,0,834000,2.0
8,256,512,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,0,878000,1.0
8,256,1024,8,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.8,19.9,1,60.0,0,879000,1.0
3,256,0,8,0,7353,4,15.6,1,1,2,1,1736,0,1,3,0,1.65,18.9,1,42.0,0,555000,2.0
13,256,0,16,1,8290,4,15.0,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54.0,3,1610000,2.0
13,512,0,16,1,8290,4,15.0,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54.0,3,1625000,2.0
13,1024,0,16,1,8290,4,15.0,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54.0,3,1699000,2.0
13,2048,0,16,1,8290,4,15.0,1,1,3,1,1610,2,1,2,0,1.72,16.9,1,54.0,3,2009000,2.0
12,128,0,8,0,8148,4,15.6,1,1,3,1,1736,0,1,3,0,2.1,19.95,1,45.0,0,597000,2.0
8,256,0,8,1,8942,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72.0,3,1685000,0.0
